11191,6301100,單 199號以下,odd;<NUMBER:199
11149,6301100,單 201號以上,odd;>NUMBER:201
11191,6301100,雙 200號以下,even;<NUMBER:200
11149,6301100,雙 202號以上,even;>NUMBER:202
