40863,6600700,單  75號以下,odd;<NUMBER:75
40867,6600700,單  83號至 107號,odd;~NUMBER:83:107
40865,6600700,單 109號以上,odd;>NUMBER:109
40863,6600700,雙  52號以下,even;<NUMBER:52
40867,6600700,雙  58號至 112號,even;~NUMBER:58:112
40865,6600700,雙 132號以上,even;>NUMBER:132
