10850,6300700,單  57號以下,odd;<NUMBER:57
10849,6300700,單  59號以上,odd;>NUMBER:59
10850,6300700,雙  64號以下,even;<NUMBER:64
10849,6300700,雙  66號以上,even;>NUMBER:66
