71146,6702800,單  45號以下,odd;<NUMBER:45
71143,6702800,單  47號至  67號,odd;~NUMBER:47:67
71146,6702800,雙  28號以下,even;<NUMBER:28
71143,6702800,雙  30號至  62號,even;~NUMBER:30:62
