40868,6600700,單  27號以下,odd;<NUMBER:27
40859,6600700,單  29號以上,odd;>NUMBER:29
40868,6600700,雙  42號以下,even;<NUMBER:42
40859,6600700,雙  42之   3號以上,even;>NUMBER:42之3
