92048,1001302,單 183號以下,odd;<NUMBER:183
92049,1001302,單 185號以上,odd;>NUMBER:185
92048,1001302,雙 210號以下,even;<NUMBER:210
92049,1001302,雙 212號以上,even;>NUMBER:212
