81146,6400400,單 399號以下,odd;<NUMBER:399
81149,6400400,單 401號以上,odd;>NUMBER:401
81146,6400400,雙 400號以下,even;<NUMBER:400
81149,6400400,雙 402號以上,even;>NUMBER:402
