93144,1001321,單 303號以下,odd;<NUMBER:303
93142,1001321,單 305號以上,odd;>NUMBER:305
93144,1001321,雙 478號以下,even;<NUMBER:478
93142,1001321,雙 480號以上,even;>NUMBER:480
