41458,6602300,單 117號以下,odd;<NUMBER:117
41449,6602300,單 121號以上,odd;>NUMBER:121
41458,6602300,雙 110號以下,even;<NUMBER:110
41449,6602300,雙 138號以上,even;>NUMBER:138
