94446,1001323,單   3號至   7之   6號,odd;~NUMBER:3:7之6
94447,1001323,單  25號以上,odd;>NUMBER:25
94446,1001323,雙  46號以下,even;<NUMBER:46
94447,1001323,雙  52號以上,even;>NUMBER:52
