62253,1001004,單 239號以下,odd;<NUMBER:239
62241,1001004,單 241巷以上,odd;>LANE:241
62253,1001004,雙 158號以下,even;<NUMBER:158
62241,1001004,雙 160號以上,even;>NUMBER:160
