81357,6400300,單 149號以下,odd;<NUMBER:149
81366,6400300,單 151號至 399號,odd;~NUMBER:151:399
81360,6400300,單 401號以上,odd;>NUMBER:401
81358,6400300,雙 312號以下,even;<NUMBER:312
81360,6400300,雙 314號以上,even;>NUMBER:314
