43746,6601100,單  45號以下,odd;<NUMBER:45
43745,6601100,單  47號以上,odd;>NUMBER:47
43746,6601100,雙  40號以下,even;<NUMBER:40
43745,6601100,雙  62號以上,even;>NUMBER:62
