81256,6401100,單 253號以下,odd;<NUMBER:253
81256,6401100,單 255號以上,odd;>NUMBER:255
81256,6401100,雙 244號以下,even;<NUMBER:244
81256,6401100,雙 248號以上,even;>NUMBER:248
