24158,6500200,單  49號以下,odd;<NUMBER:49
24157,6500200,單  51號以上,odd;>NUMBER:51
24158,6500200,雙  50號以下,even;<NUMBER:50
24157,6500200,雙  52號以上,even;>NUMBER:52
