80664,6400900,單  85號以下,odd;<NUMBER:85
80669,6400900,單  87號至 103號,odd;~NUMBER:87:103
80664,6400900,單 105號以上,odd;>NUMBER:105
80664,6400900,雙  76號以下,even;<NUMBER:76
80669,6400900,雙  78號至  92號,even;~NUMBER:78:92
80664,6400900,雙  94號以上,even;>NUMBER:94
