40741,6600600,單  67號以下,odd;<NUMBER:67
40760,6600600,單  79號以上,odd;>NUMBER:79
40741,6600600,雙  98號以下,even;<NUMBER:98
40760,6600600,雙 120號以上,even;>NUMBER:120
