70259,6703300,單 287號以下,odd;<NUMBER:287
70267,6703300,單 289號至 357號,odd;~NUMBER:289:357
70258,6703300,單 359號至 449號,odd;~NUMBER:359:449
70257,6703300,單 451號至 631號,odd;~NUMBER:451:631
70259,6703300,雙 488號以下,even;<NUMBER:488
70267,6703300,雙 490號至 566號,even;~NUMBER:490:566
70258,6703300,雙 568號至 682號,even;~NUMBER:568:682
70257,6703300,雙 684號至 820號,even;~NUMBER:684:820
