91346,1001305,單 299號以下,odd;<NUMBER:299
91348,1001305,單 301號以上,odd;>NUMBER:301
91346,1001305,雙 208號以下,even;<NUMBER:208
91348,1001305,雙 210號以上,even;>NUMBER:210
