40145,6600200,單 129號以下,odd;<NUMBER:129
40148,6600200,單 131號至 227號,odd;~NUMBER:131:227
40152,6600200,單 229號以上,odd;>NUMBER:229
40145,6600200,雙 142號以下,even;<NUMBER:142
40148,6600200,雙 144號至 238號,even;~NUMBER:144:238
40152,6600200,雙 240號以上,even;>NUMBER:240
