71054,6703100,單  65號以下,odd;<NUMBER:65
71074,6703100,單  67巷至 173巷,odd;~LANE:67:173
71085,6703100,單 175號以上,odd;>NUMBER:175
71054,6703100,雙 120巷以下,even;<LANE:120
71074,6703100,雙 122號至 208號,even;~NUMBER:122:208
71056,6703100,雙 210號至 296號,even;~NUMBER:210:296
71085,6703100,雙 298號至 360號,even;~NUMBER:298:360
71068,6703100,　 362巷單全,odd;=:362巷
71068,6703100,　 362巷雙全,even;=LANE:362
71085,6703100,雙 364號以上,even;>NUMBER:364
