80774,6400500,單 341號以下,odd;<NUMBER:341
80777,6400500,單 343號至 681號,odd;~NUMBER:343:681
80774,6400500,雙  20號至 498號,even;~NUMBER:20:498
80777,6400500,雙 500號至 690號,even;~NUMBER:500:690
