32072,6800200,連 782號以下,<NUMBER:782
32071,6800200,連 783號以上,>NUMBER:783
32847,6801200,全,all
33044,6800100,全,=SECTION:1;all
33071,6800100,連 299號以下,=SECTION:2;<NUMBER:299
33046,6800100,連 300號以上,=SECTION:2;>NUMBER:300
