43349,6601300,單  41號以下,odd;<NUMBER:41
43341,6601300,單  43號以上,odd;>NUMBER:43
43349,6601300,雙  98號以下,even;<NUMBER:98
43341,6601300,雙 100號以上,even;>NUMBER:100
