81168,6400400,單 101號以下,odd;<NUMBER:101
81150,6400400,單 103號至 339號,odd;~NUMBER:103:339
81149,6400400,單 341號以上,odd;>NUMBER:341
81168,6400400,雙 102號以下,even;<NUMBER:102
81150,6400400,雙 104號至 338號,even;~NUMBER:104:338
81149,6400400,雙 340號以上,even;>NUMBER:340
