22152,6501100,單 241號以下,odd;<NUMBER:241
22154,6501100,單 243號至 279號,odd;~NUMBER:243:279
22152,6501100,單 281號以上,odd;>NUMBER:281
22152,6501100,雙 232號以下,even;<NUMBER:232
22154,6501100,雙 234號至 282號,even;~NUMBER:234:282
22152,6501100,雙 284號以上,even;>NUMBER:284
