80047,6400600,單  49號以下,odd;<NUMBER:49
80047,6400600,雙  40號以下,even;<NUMBER:40
80147,6400700,單  51號以上,odd;>NUMBER:51
80147,6400700,雙  42號以上,even;>NUMBER:42
