70450,6703400,單 301號以下,odd;<NUMBER:301
70465,6703400,單 303號至 605號,odd;~NUMBER:303:605
70460,6703400,單 607號以上,odd;>NUMBER:607
70450,6703400,雙 122號以下,even;<NUMBER:122
70465,6703400,雙 122之  70號至 600號,even;~NUMBER:122之70:600
70460,6703400,雙 602號以上,even;>NUMBER:602
