26647,1000210,全,=SECTION:1;all
26647,1000210,連 286號以下,=SECTION:1;<NUMBER:286
26646,1000210,連 287號以上,=SECTION:1;>NUMBER:287
26646,1000210,全,=SECTION:2;all
26646,1000210,全,=SECTION:3;all
