83072,6401200,單  79號以下,odd;<NUMBER:79
83079,6401200,單  81號以上,odd;>NUMBER:81
83072,6401200,雙  40號以下,even;<NUMBER:40
83078,6401200,雙  42號以上,even;>NUMBER:42
