70464,6703400,單 459號以下,odd;<NUMBER:459
70455,6703400,單 461號以上,odd;>NUMBER:461
70464,6703400,雙 400號以下,even;<NUMBER:400
70455,6703400,雙 402號以上,even;>NUMBER:402
