23574,6500300,單全,odd
23574,6500300,雙 190號以下,even;<NUMBER:190
23576,6500300,雙 192號以上,even;>NUMBER:192
24245,6500500,單   3號以下,odd;<NUMBER:3
24249,6500500,單   5號以上,odd;>NUMBER:5
24249,6500500,雙  64號以下,even;<NUMBER:64
24246,6500500,雙  66號至  68號,even;~NUMBER:66:68
24249,6500500,雙  70號以上,even;>NUMBER:70
