71046,6703100,單 165號以下,odd;<NUMBER:165
71073,6703100,單 167號以上,odd;>NUMBER:167
71046,6703100,雙 186號以下,even;<NUMBER:186
71073,6703100,雙 188號以上,even;>NUMBER:188
