10076,6300500,單  57號以下,odd;<NUMBER:57
10070,6300500,單  59號至  75號,odd;~NUMBER:59:75
10079,6300500,單  77號至 115號,odd;~NUMBER:77:115
10071,6300500,單 117號以上,odd;>NUMBER:117
10076,6300500,雙   8號以下,even;<NUMBER:8
10070,6300500,雙  10號至  10之   2號,even;~NUMBER:10:10之2
10079,6300500,雙  12號至  26號,even;~NUMBER:12:26
10072,6300500,雙  28號以上,even;>NUMBER:28
