11244,6301200,單 249號以下,odd;<NUMBER:249
11245,6301200,單 251號以上,odd;>NUMBER:251
11244,6301200,雙 292號以下,even;<NUMBER:292
11245,6301200,雙 294號以上,even;>NUMBER:294
