32445,6801000,單 109號以下,odd;<NUMBER:109
32448,6801000,單 149號至 151號,odd;~NUMBER:149:151
32445,6801000,雙 114號以下,even;<NUMBER:114
32448,6801000,雙 142號至 146號,even;~NUMBER:142:146
32448,6801000,連 117巷以下,=SECTION:2;<LANE:117
32449,6801000,連 119號以上,=SECTION:2;>NUMBER:119
32449,6801000,全,=SECTION:3;all
32449,6801000,全,=SECTION:4;all
