42343,6601000,單  19號以下,odd;<NUMBER:19
42342,6601000,單  21號至  29號,odd;~NUMBER:21:29
42343,6601000,雙  58號以下,even;<NUMBER:58
42342,6601000,雙  60號至  76號,even;~NUMBER:60:76
