83159,6401400,單 343號以下,odd;<NUMBER:343
83160,6401400,單 345號以上,odd;>NUMBER:345
83159,6401400,雙 522號以下,even;<NUMBER:522
83160,6401400,雙 524號以上,even;>NUMBER:524
