71054,6703100,單  87號以下,odd;<NUMBER:87
71074,6703100,單  89號以上,odd;>NUMBER:89
71054,6703100,雙  58號以下,even;<NUMBER:58
71074,6703100,雙  60號以上,even;>NUMBER:60
