23553,6500300,單  73號以下,odd;<NUMBER:73
23559,6500300,單  75號至 247號,odd;~NUMBER:75:247
23551,6500300,單 249號至 299號,odd;~NUMBER:249:299
23550,6500300,單 301號至 477巷,odd;~LANE:301:477
23549,6500300,單 479號以上,odd;>NUMBER:479
23553,6500300,雙 268之   1號以下,even;<NUMBER:268之1
23551,6500300,雙 270號至 428巷,even;~LANE:270:428
23549,6500300,雙 430號以上,even;>NUMBER:430
