70058,6703700,單  69號以下,odd;<NUMBER:69
70057,6703700,單  71號以上,odd;>NUMBER:71
70058,6703700,雙  60號以下,even;<NUMBER:60
70057,6703700,雙  62號以上,even;>NUMBER:62
