36144,1000515,單  51號以下,odd;<NUMBER:51
36142,1000515,單  53號以上,odd;>NUMBER:53
36144,1000515,雙  58號以下,even;<NUMBER:58
36142,1000515,雙  60號以上,even;>NUMBER:60
