11069,6300200,單  63號以下,odd;<NUMBER:63
11063,6300200,單  65號至  89號,odd;~NUMBER:65:89
11066,6300200,單  91號以上,odd;>NUMBER:91
11069,6300200,雙  38號以下,even;<NUMBER:38
11063,6300200,雙  40號至  90號,even;~NUMBER:40:90
11066,6300200,雙  92號以上,even;>NUMBER:92
