40451,6600500,單 173號以下,odd;<NUMBER:173
40451,6600500,雙 176號以下,even;<NUMBER:176
40646,6600800,單 207巷以上,odd;>LANE:207
40646,6600800,雙 198號以上,even;>NUMBER:198
