24148,6500200,單  47號以下,odd;<NUMBER:47
24147,6500200,單  49號至 143號,odd;~NUMBER:49:143
24145,6500200,單 145號以上,odd;>NUMBER:145
24148,6500200,雙  58號以下,even;<NUMBER:58
24147,6500200,雙  60號至 162號,even;~NUMBER:60:162
24145,6500200,雙 164號以上,even;>NUMBER:164
