33077,6800100,單 219號以下,odd;<NUMBER:219
33060,6800100,單 221號以上,odd;>NUMBER:221
33077,6800100,雙 198號以下,even;<NUMBER:198
33060,6800100,雙 200號以上,even;>NUMBER:200
