40841,6600700,全,all
43747,6601100,單 137號以下,odd;<NUMBER:137
43748,6601100,單 139號以上,odd;>NUMBER:139
43747,6601100,雙 172號以下,even;<NUMBER:172
43748,6601100,雙 174號以上,even;>NUMBER:174
