71045,6703100,單 145號以下,odd;<NUMBER:145
71044,6703100,單 147號至 435號,odd;~NUMBER:147:435
71045,6703100,單 437號以上,odd;>NUMBER:437
71045,6703100,雙 176號以下,even;<NUMBER:176
71044,6703100,雙 178號至 574號,even;~NUMBER:178:574
71045,6703100,雙 576號以上,even;>NUMBER:576
