20645,1001702,　   1號至   1之   6號,1號~1之6號
20646,1001702,　   1之   7號,=1之7號
20645,1001702,單   1之   8號至  31號,odd;1之8號~31號
20642,1001702,單  33號以上,odd;>33號
20645,1001702,雙  30號以下,even;<30號
20642,1001702,雙  32號以上,even;>32號
