95661,1001403,單  39號以下,odd;<NUMBER:39
95653,1001403,單  41號以上,odd;>NUMBER:41
95661,1001403,雙  10之   6號以下,even;<NUMBER:10之6
95653,1001403,雙  12號以上,even;>NUMBER:12
96145,1001402,單 123號以下,odd;<NUMBER:123
96143,1001402,單 125號至 255號,odd;~NUMBER:125:255
96145,1001402,雙 142號以下,even;<NUMBER:142
96143,1001402,雙 144號至 220號,even;~NUMBER:144:220
