32456,6801000,單 163號以下,odd;<NUMBER:163
32455,6801000,單 165號以上,odd;>NUMBER:165
32456,6801000,雙 116號以下,even;<NUMBER:116
32455,6801000,雙 118號以上,even;>NUMBER:118
