94045,1001316,單 245號以下,odd;<NUMBER:245
94049,1001316,單 247號至 659號,odd;~NUMBER:247:659
94047,1001316,單 661號至 831號,odd;~NUMBER:661:831
94045,1001316,雙 250號以下,even;<NUMBER:250
94049,1001316,雙 252號至 498號,even;~NUMBER:252:498
94047,1001316,雙 500號至 820號,even;~NUMBER:500:820
