23557,6500300,單  83號以下,odd;<NUMBER:83
23584,6500300,單  85號至 117號,odd;~NUMBER:85:117
23558,6500300,單 119號以上,odd;>NUMBER:119
23557,6500300,雙  60號以下,even;<NUMBER:60
23584,6500300,雙  62號至 120號,even;~NUMBER:62:120
23558,6500300,雙 122號以上,even;>NUMBER:122
