55754,1000804,單  19號含附號以下,odd
55759,1000804,　   1巷全,=LANE:1
55759,1000804,單  21號至 173號,odd;~NUMBER:21:173
55772,1000804,單 177號以上,odd;>NUMBER:177
55754,1000804,雙 116號以下,even;<NUMBER:116
55759,1000804,雙 118號至 172號,even;~NUMBER:118:172
55772,1000804,雙 174號以上,even;>NUMBER:174
