40649,6600800,單  73號以下,odd;<NUMBER:73
40652,6600800,單  75號以上,odd;>NUMBER:75
40649,6600800,雙  68號以下,even;<NUMBER:68
40652,6600800,雙  70號以上,even;>NUMBER:70
