61345,1001002,連 281號以下,<NUMBER:281
61343,1001002,單 283號至 519號,odd;~NUMBER:283:519
61347,1001002,單 521號以上,odd;>NUMBER:521
61343,1001002,雙 282號至 510號,even;~NUMBER:282:510
61347,1001002,雙 512號以上,even;>NUMBER:512
