26546,1000202,單  99號以下,odd;<NUMBER:99
26545,1000202,單 101號以上,odd;>NUMBER:101
26546,1000202,雙  96號以下,even;<NUMBER:96
26545,1000202,雙  98號以上,even;>NUMBER:98
