80764,6400500,單  65號以下,odd;<NUMBER:65
80765,6400500,單  67號至 121號,odd;~NUMBER:67:121
80764,6400500,雙  56號以下,even;<NUMBER:56
80765,6400500,雙  58號至 130號,even;~NUMBER:58:130
