64867,1000904,單 129號以下,odd;<NUMBER:129
64849,1000904,單 131號以上,odd;>NUMBER:131
64867,1000904,雙 128號以下,even;<NUMBER:128
64849,1000904,雙 130巷以上,even;>LANE:130
