80673,6400900,單 153號以下,odd;<NUMBER:153
80669,6400900,單 297之   1號至 377號,odd;~NUMBER:297之1:377
80673,6400900,雙 182號以下,even;<NUMBER:182
80669,6400900,雙 272號至 282號,even;~NUMBER:272:282
