70465,6703400,單 127號以下,odd;<NUMBER:127
70460,6703400,單 129號以上,odd;>NUMBER:129
70465,6703400,雙 130號以下,even;<NUMBER:130
70460,6703400,雙 132號以上,even;>NUMBER:132
