60647,1001013,單  43號以下,odd;<NUMBER:43
60646,1001013,單 241號至 269號,odd;~NUMBER:241:269
60647,1001013,雙  58號至 212號,even;~NUMBER:58:212
60646,1001013,雙 262號至 316號,even;~NUMBER:262:316
60649,1001013,雙 328號至 358號,even;~NUMBER:328:358
