42082,6600900,單 127號以下,odd;<NUMBER:127
42051,6600900,單 129號至 395號,odd;~NUMBER:129:395
42045,6600900,單 403號至 621號,odd;~NUMBER:403:621
42048,6600900,單 635號至 839號,odd;~NUMBER:635:839
42050,6600900,雙 150號以下,even;<NUMBER:150
42051,6600900,雙 152號至 450號,even;~NUMBER:152:450
42048,6600900,雙 452號以上,even;>NUMBER:452
