10472,6300400,單 357號以下,odd;<NUMBER:357
10472,6300400,雙 356號以下,even;<NUMBER:356
10594,6300100,單 373號以上,odd;>NUMBER:373
10594,6300100,雙 358號以上,even;>NUMBER:358
